xmin	xmax	key	clickSelects	showSelected1	PANEL	group
75	76	75	75	82	2	-1
76	77	76	76	82	2	-1
77	78	77	77	82	2	-1
78	79	78	78	82	2	-1
79	80	79	79	82	2	-1
80	81	80	80	82	2	-1
81	82	81	81	82	2	-1
0	1	0	0	83	2	-1
1	2	1	1	83	2	-1
2	3	2	2	83	2	-1
3	4	3	3	83	2	-1
4	5	4	4	83	2	-1
5	6	5	5	83	2	-1
6	7	6	6	83	2	-1
7	8	7	7	83	2	-1
8	9	8	8	83	2	-1
9	10	9	9	83	2	-1
10	11	10	10	83	2	-1
11	12	11	11	83	2	-1
12	13	12	12	83	2	-1
13	14	13	13	83	2	-1
14	15	14	14	83	2	-1
15	16	15	15	83	2	-1
16	17	16	16	83	2	-1
17	18	17	17	83	2	-1
18	19	18	18	83	2	-1
19	20	19	19	83	2	-1
20	21	20	20	83	2	-1
21	22	21	21	83	2	-1
22	23	22	22	83	2	-1
23	24	23	23	83	2	-1
24	25	24	24	83	2	-1
25	26	25	25	83	2	-1
26	27	26	26	83	2	-1
27	28	27	27	83	2	-1
28	29	28	28	83	2	-1
29	30	29	29	83	2	-1
30	31	30	30	83	2	-1
31	32	31	31	83	2	-1
32	33	32	32	83	2	-1
33	34	33	33	83	2	-1
34	35	34	34	83	2	-1
35	36	35	35	83	2	-1
36	37	36	36	83	2	-1
37	38	37	37	83	2	-1
38	39	38	38	83	2	-1
39	40	39	39	83	2	-1
40	41	40	40	83	2	-1
41	42	41	41	83	2	-1
42	43	42	42	83	2	-1
43	44	43	43	83	2	-1
44	45	44	44	83	2	-1
45	46	45	45	83	2	-1
46	47	46	46	83	2	-1
47	48	47	47	83	2	-1
48	49	48	48	83	2	-1
49	50	49	49	83	2	-1
50	51	50	50	83	2	-1
51	52	51	51	83	2	-1
52	53	52	52	83	2	-1
53	54	53	53	83	2	-1
54	55	54	54	83	2	-1
55	56	55	55	83	2	-1
56	57	56	56	83	2	-1
57	58	57	57	83	2	-1
58	59	58	58	83	2	-1
59	60	59	59	83	2	-1
60	61	60	60	83	2	-1
61	62	61	61	83	2	-1
62	63	62	62	83	2	-1
63	64	63	63	83	2	-1
64	65	64	64	83	2	-1
65	66	65	65	83	2	-1
66	67	66	66	83	2	-1
67	68	67	67	83	2	-1
68	69	68	68	83	2	-1
69	70	69	69	83	2	-1
70	71	70	70	83	2	-1
71	72	71	71	83	2	-1
72	73	72	72	83	2	-1
73	74	73	73	83	2	-1
74	75	74	74	83	2	-1
75	76	75	75	83	2	-1
76	77	76	76	83	2	-1
77	78	77	77	83	2	-1
78	79	78	78	83	2	-1
79	80	79	79	83	2	-1
80	81	80	80	83	2	-1
81	82	81	81	83	2	-1
82	83	82	82	83	2	-1
0	1	0	0	84	2	-1
1	2	1	1	84	2	-1
2	3	2	2	84	2	-1
3	4	3	3	84	2	-1
4	5	4	4	84	2	-1
5	6	5	5	84	2	-1
6	7	6	6	84	2	-1
7	8	7	7	84	2	-1
8	9	8	8	84	2	-1
9	10	9	9	84	2	-1
10	11	10	10	84	2	-1
11	12	11	11	84	2	-1
12	13	12	12	84	2	-1
13	14	13	13	84	2	-1
14	15	14	14	84	2	-1
15	16	15	15	84	2	-1
16	17	16	16	84	2	-1
17	18	17	17	84	2	-1
18	19	18	18	84	2	-1
19	20	19	19	84	2	-1
20	21	20	20	84	2	-1
21	22	21	21	84	2	-1
22	23	22	22	84	2	-1
23	24	23	23	84	2	-1
24	25	24	24	84	2	-1
25	26	25	25	84	2	-1
26	27	26	26	84	2	-1
27	28	27	27	84	2	-1
28	29	28	28	84	2	-1
29	30	29	29	84	2	-1
30	31	30	30	84	2	-1
31	32	31	31	84	2	-1
32	33	32	32	84	2	-1
33	34	33	33	84	2	-1
34	35	34	34	84	2	-1
35	36	35	35	84	2	-1
36	37	36	36	84	2	-1
37	38	37	37	84	2	-1
38	39	38	38	84	2	-1
39	40	39	39	84	2	-1
40	41	40	40	84	2	-1
41	42	41	41	84	2	-1
42	43	42	42	84	2	-1
43	44	43	43	84	2	-1
44	45	44	44	84	2	-1
45	46	45	45	84	2	-1
46	47	46	46	84	2	-1
47	48	47	47	84	2	-1
48	49	48	48	84	2	-1
49	50	49	49	84	2	-1
50	51	50	50	84	2	-1
51	52	51	51	84	2	-1
52	53	52	52	84	2	-1
53	54	53	53	84	2	-1
54	55	54	54	84	2	-1
55	56	55	55	84	2	-1
56	57	56	56	84	2	-1
57	58	57	57	84	2	-1
58	59	58	58	84	2	-1
59	60	59	59	84	2	-1
60	61	60	60	84	2	-1
61	62	61	61	84	2	-1
62	63	62	62	84	2	-1
63	64	63	63	84	2	-1
64	65	64	64	84	2	-1
65	66	65	65	84	2	-1
66	67	66	66	84	2	-1
67	68	67	67	84	2	-1
68	69	68	68	84	2	-1
69	70	69	69	84	2	-1
70	71	70	70	84	2	-1
71	72	71	71	84	2	-1
72	73	72	72	84	2	-1
73	74	73	73	84	2	-1
74	75	74	74	84	2	-1
75	76	75	75	84	2	-1
76	77	76	76	84	2	-1
77	78	77	77	84	2	-1
78	79	78	78	84	2	-1
79	80	79	79	84	2	-1
80	81	80	80	84	2	-1
81	82	81	81	84	2	-1
82	83	82	82	84	2	-1
83	84	83	83	84	2	-1
0	1	0	0	85	2	-1
1	2	1	1	85	2	-1
2	3	2	2	85	2	-1
3	4	3	3	85	2	-1
4	5	4	4	85	2	-1
5	6	5	5	85	2	-1
6	7	6	6	85	2	-1
7	8	7	7	85	2	-1
8	9	8	8	85	2	-1
9	10	9	9	85	2	-1
10	11	10	10	85	2	-1
11	12	11	11	85	2	-1
12	13	12	12	85	2	-1
13	14	13	13	85	2	-1
14	15	14	14	85	2	-1
15	16	15	15	85	2	-1
16	17	16	16	85	2	-1
17	18	17	17	85	2	-1
18	19	18	18	85	2	-1
19	20	19	19	85	2	-1
20	21	20	20	85	2	-1
21	22	21	21	85	2	-1
22	23	22	22	85	2	-1
23	24	23	23	85	2	-1
24	25	24	24	85	2	-1
25	26	25	25	85	2	-1
26	27	26	26	85	2	-1
27	28	27	27	85	2	-1
28	29	28	28	85	2	-1
29	30	29	29	85	2	-1
30	31	30	30	85	2	-1
31	32	31	31	85	2	-1
32	33	32	32	85	2	-1
33	34	33	33	85	2	-1
34	35	34	34	85	2	-1
35	36	35	35	85	2	-1
36	37	36	36	85	2	-1
37	38	37	37	85	2	-1
38	39	38	38	85	2	-1
39	40	39	39	85	2	-1
40	41	40	40	85	2	-1
41	42	41	41	85	2	-1
42	43	42	42	85	2	-1
43	44	43	43	85	2	-1
44	45	44	44	85	2	-1
45	46	45	45	85	2	-1
46	47	46	46	85	2	-1
47	48	47	47	85	2	-1
48	49	48	48	85	2	-1
49	50	49	49	85	2	-1
50	51	50	50	85	2	-1
51	52	51	51	85	2	-1
52	53	52	52	85	2	-1
53	54	53	53	85	2	-1
54	55	54	54	85	2	-1
55	56	55	55	85	2	-1
56	57	56	56	85	2	-1
57	58	57	57	85	2	-1
58	59	58	58	85	2	-1
59	60	59	59	85	2	-1
60	61	60	60	85	2	-1
61	62	61	61	85	2	-1
62	63	62	62	85	2	-1
63	64	63	63	85	2	-1
64	65	64	64	85	2	-1
65	66	65	65	85	2	-1
66	67	66	66	85	2	-1
67	68	67	67	85	2	-1
68	69	68	68	85	2	-1
69	70	69	69	85	2	-1
70	71	70	70	85	2	-1
71	72	71	71	85	2	-1
72	73	72	72	85	2	-1
73	74	73	73	85	2	-1
74	75	74	74	85	2	-1
75	76	75	75	85	2	-1
76	77	76	76	85	2	-1
77	78	77	77	85	2	-1
78	79	78	78	85	2	-1
79	80	79	79	85	2	-1
80	81	80	80	85	2	-1
81	82	81	81	85	2	-1
82	83	82	82	85	2	-1
83	84	83	83	85	2	-1
84	85	84	84	85	2	-1
0	1	0	0	86	2	-1
1	2	1	1	86	2	-1
2	3	2	2	86	2	-1
3	4	3	3	86	2	-1
4	5	4	4	86	2	-1
5	6	5	5	86	2	-1
6	7	6	6	86	2	-1
7	8	7	7	86	2	-1
8	9	8	8	86	2	-1
9	10	9	9	86	2	-1
10	11	10	10	86	2	-1
11	12	11	11	86	2	-1
12	13	12	12	86	2	-1
13	14	13	13	86	2	-1
14	15	14	14	86	2	-1
15	16	15	15	86	2	-1
16	17	16	16	86	2	-1
17	18	17	17	86	2	-1
18	19	18	18	86	2	-1
19	20	19	19	86	2	-1
20	21	20	20	86	2	-1
21	22	21	21	86	2	-1
22	23	22	22	86	2	-1
23	24	23	23	86	2	-1
24	25	24	24	86	2	-1
25	26	25	25	86	2	-1
26	27	26	26	86	2	-1
27	28	27	27	86	2	-1
28	29	28	28	86	2	-1
29	30	29	29	86	2	-1
30	31	30	30	86	2	-1
31	32	31	31	86	2	-1
32	33	32	32	86	2	-1
33	34	33	33	86	2	-1
34	35	34	34	86	2	-1
35	36	35	35	86	2	-1
36	37	36	36	86	2	-1
37	38	37	37	86	2	-1
38	39	38	38	86	2	-1
39	40	39	39	86	2	-1
40	41	40	40	86	2	-1
41	42	41	41	86	2	-1
42	43	42	42	86	2	-1
43	44	43	43	86	2	-1
44	45	44	44	86	2	-1
45	46	45	45	86	2	-1
46	47	46	46	86	2	-1
47	48	47	47	86	2	-1
48	49	48	48	86	2	-1
49	50	49	49	86	2	-1
50	51	50	50	86	2	-1
51	52	51	51	86	2	-1
52	53	52	52	86	2	-1
53	54	53	53	86	2	-1
54	55	54	54	86	2	-1
55	56	55	55	86	2	-1
56	57	56	56	86	2	-1
57	58	57	57	86	2	-1
58	59	58	58	86	2	-1
59	60	59	59	86	2	-1
60	61	60	60	86	2	-1
61	62	61	61	86	2	-1
62	63	62	62	86	2	-1
63	64	63	63	86	2	-1
64	65	64	64	86	2	-1
65	66	65	65	86	2	-1
66	67	66	66	86	2	-1
67	68	67	67	86	2	-1
68	69	68	68	86	2	-1
69	70	69	69	86	2	-1
70	71	70	70	86	2	-1
71	72	71	71	86	2	-1
72	73	72	72	86	2	-1
73	74	73	73	86	2	-1
74	75	74	74	86	2	-1
75	76	75	75	86	2	-1
76	77	76	76	86	2	-1
77	78	77	77	86	2	-1
78	79	78	78	86	2	-1
79	80	79	79	86	2	-1
80	81	80	80	86	2	-1
81	82	81	81	86	2	-1
82	83	82	82	86	2	-1
83	84	83	83	86	2	-1
84	85	84	84	86	2	-1
85	86	85	85	86	2	-1
0	1	0	0	87	2	-1
1	2	1	1	87	2	-1
2	3	2	2	87	2	-1
3	4	3	3	87	2	-1
4	5	4	4	87	2	-1
5	6	5	5	87	2	-1
6	7	6	6	87	2	-1
7	8	7	7	87	2	-1
8	9	8	8	87	2	-1
9	10	9	9	87	2	-1
10	11	10	10	87	2	-1
11	12	11	11	87	2	-1
12	13	12	12	87	2	-1
13	14	13	13	87	2	-1
14	15	14	14	87	2	-1
15	16	15	15	87	2	-1
16	17	16	16	87	2	-1
17	18	17	17	87	2	-1
18	19	18	18	87	2	-1
19	20	19	19	87	2	-1
20	21	20	20	87	2	-1
21	22	21	21	87	2	-1
22	23	22	22	87	2	-1
23	24	23	23	87	2	-1
24	25	24	24	87	2	-1
25	26	25	25	87	2	-1
26	27	26	26	87	2	-1
27	28	27	27	87	2	-1
28	29	28	28	87	2	-1
29	30	29	29	87	2	-1
30	31	30	30	87	2	-1
31	32	31	31	87	2	-1
32	33	32	32	87	2	-1
33	34	33	33	87	2	-1
34	35	34	34	87	2	-1
35	36	35	35	87	2	-1
36	37	36	36	87	2	-1
37	38	37	37	87	2	-1
38	39	38	38	87	2	-1
39	40	39	39	87	2	-1
40	41	40	40	87	2	-1
41	42	41	41	87	2	-1
42	43	42	42	87	2	-1
43	44	43	43	87	2	-1
44	45	44	44	87	2	-1
45	46	45	45	87	2	-1
46	47	46	46	87	2	-1
47	48	47	47	87	2	-1
48	49	48	48	87	2	-1
49	50	49	49	87	2	-1
50	51	50	50	87	2	-1
51	52	51	51	87	2	-1
52	53	52	52	87	2	-1
53	54	53	53	87	2	-1
54	55	54	54	87	2	-1
55	56	55	55	87	2	-1
56	57	56	56	87	2	-1
57	58	57	57	87	2	-1
58	59	58	58	87	2	-1
59	60	59	59	87	2	-1
60	61	60	60	87	2	-1
61	62	61	61	87	2	-1
62	63	62	62	87	2	-1
63	64	63	63	87	2	-1
64	65	64	64	87	2	-1
65	66	65	65	87	2	-1
66	67	66	66	87	2	-1
67	68	67	67	87	2	-1
68	69	68	68	87	2	-1
69	70	69	69	87	2	-1
70	71	70	70	87	2	-1
71	72	71	71	87	2	-1
72	73	72	72	87	2	-1
73	74	73	73	87	2	-1
74	75	74	74	87	2	-1
75	76	75	75	87	2	-1
76	77	76	76	87	2	-1
77	78	77	77	87	2	-1
78	79	78	78	87	2	-1
79	80	79	79	87	2	-1
80	81	80	80	87	2	-1
81	82	81	81	87	2	-1
82	83	82	82	87	2	-1
83	84	83	83	87	2	-1
84	85	84	84	87	2	-1
85	86	85	85	87	2	-1
86	87	86	86	87	2	-1
0	1	0	0	88	2	-1
1	2	1	1	88	2	-1
2	3	2	2	88	2	-1
3	4	3	3	88	2	-1
4	5	4	4	88	2	-1
5	6	5	5	88	2	-1
6	7	6	6	88	2	-1
7	8	7	7	88	2	-1
8	9	8	8	88	2	-1
9	10	9	9	88	2	-1
10	11	10	10	88	2	-1
11	12	11	11	88	2	-1
12	13	12	12	88	2	-1
13	14	13	13	88	2	-1
14	15	14	14	88	2	-1
15	16	15	15	88	2	-1
16	17	16	16	88	2	-1
17	18	17	17	88	2	-1
18	19	18	18	88	2	-1
19	20	19	19	88	2	-1
20	21	20	20	88	2	-1
21	22	21	21	88	2	-1
22	23	22	22	88	2	-1
23	24	23	23	88	2	-1
24	25	24	24	88	2	-1
25	26	25	25	88	2	-1
26	27	26	26	88	2	-1
27	28	27	27	88	2	-1
28	29	28	28	88	2	-1
29	30	29	29	88	2	-1
30	31	30	30	88	2	-1
31	32	31	31	88	2	-1
32	33	32	32	88	2	-1
33	34	33	33	88	2	-1
34	35	34	34	88	2	-1
35	36	35	35	88	2	-1
36	37	36	36	88	2	-1
37	38	37	37	88	2	-1
38	39	38	38	88	2	-1
39	40	39	39	88	2	-1
40	41	40	40	88	2	-1
41	42	41	41	88	2	-1
42	43	42	42	88	2	-1
43	44	43	43	88	2	-1
44	45	44	44	88	2	-1
45	46	45	45	88	2	-1
46	47	46	46	88	2	-1
47	48	47	47	88	2	-1
48	49	48	48	88	2	-1
49	50	49	49	88	2	-1
50	51	50	50	88	2	-1
51	52	51	51	88	2	-1
52	53	52	52	88	2	-1
53	54	53	53	88	2	-1
54	55	54	54	88	2	-1
55	56	55	55	88	2	-1
56	57	56	56	88	2	-1
57	58	57	57	88	2	-1
58	59	58	58	88	2	-1
59	60	59	59	88	2	-1
60	61	60	60	88	2	-1
61	62	61	61	88	2	-1
62	63	62	62	88	2	-1
63	64	63	63	88	2	-1
64	65	64	64	88	2	-1
65	66	65	65	88	2	-1
66	67	66	66	88	2	-1
67	68	67	67	88	2	-1
68	69	68	68	88	2	-1
69	70	69	69	88	2	-1
70	71	70	70	88	2	-1
71	72	71	71	88	2	-1
72	73	72	72	88	2	-1
73	74	73	73	88	2	-1
74	75	74	74	88	2	-1
75	76	75	75	88	2	-1
76	77	76	76	88	2	-1
77	78	77	77	88	2	-1
78	79	78	78	88	2	-1
79	80	79	79	88	2	-1
80	81	80	80	88	2	-1
81	82	81	81	88	2	-1
82	83	82	82	88	2	-1
83	84	83	83	88	2	-1
84	85	84	84	88	2	-1
85	86	85	85	88	2	-1
86	87	86	86	88	2	-1
87	88	87	87	88	2	-1
0	1	0	0	89	2	-1
1	2	1	1	89	2	-1
2	3	2	2	89	2	-1
3	4	3	3	89	2	-1
4	5	4	4	89	2	-1
5	6	5	5	89	2	-1
6	7	6	6	89	2	-1
7	8	7	7	89	2	-1
8	9	8	8	89	2	-1
9	10	9	9	89	2	-1
10	11	10	10	89	2	-1
11	12	11	11	89	2	-1
12	13	12	12	89	2	-1
13	14	13	13	89	2	-1
14	15	14	14	89	2	-1
15	16	15	15	89	2	-1
16	17	16	16	89	2	-1
17	18	17	17	89	2	-1
18	19	18	18	89	2	-1
19	20	19	19	89	2	-1
20	21	20	20	89	2	-1
21	22	21	21	89	2	-1
22	23	22	22	89	2	-1
23	24	23	23	89	2	-1
24	25	24	24	89	2	-1
25	26	25	25	89	2	-1
26	27	26	26	89	2	-1
27	28	27	27	89	2	-1
28	29	28	28	89	2	-1
29	30	29	29	89	2	-1
30	31	30	30	89	2	-1
31	32	31	31	89	2	-1
32	33	32	32	89	2	-1
33	34	33	33	89	2	-1
34	35	34	34	89	2	-1
35	36	35	35	89	2	-1
36	37	36	36	89	2	-1
37	38	37	37	89	2	-1
38	39	38	38	89	2	-1
39	40	39	39	89	2	-1
40	41	40	40	89	2	-1
41	42	41	41	89	2	-1
42	43	42	42	89	2	-1
43	44	43	43	89	2	-1
44	45	44	44	89	2	-1
45	46	45	45	89	2	-1
46	47	46	46	89	2	-1
47	48	47	47	89	2	-1
48	49	48	48	89	2	-1
49	50	49	49	89	2	-1
50	51	50	50	89	2	-1
51	52	51	51	89	2	-1
52	53	52	52	89	2	-1
53	54	53	53	89	2	-1
54	55	54	54	89	2	-1
55	56	55	55	89	2	-1
56	57	56	56	89	2	-1
57	58	57	57	89	2	-1
58	59	58	58	89	2	-1
59	60	59	59	89	2	-1
60	61	60	60	89	2	-1
61	62	61	61	89	2	-1
62	63	62	62	89	2	-1
63	64	63	63	89	2	-1
64	65	64	64	89	2	-1
65	66	65	65	89	2	-1
66	67	66	66	89	2	-1
67	68	67	67	89	2	-1
68	69	68	68	89	2	-1
69	70	69	69	89	2	-1
70	71	70	70	89	2	-1
71	72	71	71	89	2	-1
72	73	72	72	89	2	-1
73	74	73	73	89	2	-1
74	75	74	74	89	2	-1
75	76	75	75	89	2	-1
76	77	76	76	89	2	-1
77	78	77	77	89	2	-1
78	79	78	78	89	2	-1
79	80	79	79	89	2	-1
80	81	80	80	89	2	-1
81	82	81	81	89	2	-1
82	83	82	82	89	2	-1
83	84	83	83	89	2	-1
84	85	84	84	89	2	-1
85	86	85	85	89	2	-1
86	87	86	86	89	2	-1
87	88	87	87	89	2	-1
88	89	88	88	89	2	-1
0	1	0	0	90	2	-1
1	2	1	1	90	2	-1
2	3	2	2	90	2	-1
3	4	3	3	90	2	-1
4	5	4	4	90	2	-1
5	6	5	5	90	2	-1
6	7	6	6	90	2	-1
7	8	7	7	90	2	-1
8	9	8	8	90	2	-1
9	10	9	9	90	2	-1
10	11	10	10	90	2	-1
11	12	11	11	90	2	-1
12	13	12	12	90	2	-1
13	14	13	13	90	2	-1
14	15	14	14	90	2	-1
15	16	15	15	90	2	-1
16	17	16	16	90	2	-1
17	18	17	17	90	2	-1
18	19	18	18	90	2	-1
19	20	19	19	90	2	-1
20	21	20	20	90	2	-1
21	22	21	21	90	2	-1
22	23	22	22	90	2	-1
23	24	23	23	90	2	-1
24	25	24	24	90	2	-1
25	26	25	25	90	2	-1
26	27	26	26	90	2	-1
27	28	27	27	90	2	-1
28	29	28	28	90	2	-1
29	30	29	29	90	2	-1
30	31	30	30	90	2	-1
31	32	31	31	90	2	-1
32	33	32	32	90	2	-1
33	34	33	33	90	2	-1
34	35	34	34	90	2	-1
35	36	35	35	90	2	-1
36	37	36	36	90	2	-1
37	38	37	37	90	2	-1
38	39	38	38	90	2	-1
39	40	39	39	90	2	-1
40	41	40	40	90	2	-1
41	42	41	41	90	2	-1
42	43	42	42	90	2	-1
43	44	43	43	90	2	-1
44	45	44	44	90	2	-1
45	46	45	45	90	2	-1
46	47	46	46	90	2	-1
47	48	47	47	90	2	-1
48	49	48	48	90	2	-1
49	50	49	49	90	2	-1
50	51	50	50	90	2	-1
51	52	51	51	90	2	-1
52	53	52	52	90	2	-1
53	54	53	53	90	2	-1
54	55	54	54	90	2	-1
55	56	55	55	90	2	-1
56	57	56	56	90	2	-1
57	58	57	57	90	2	-1
58	59	58	58	90	2	-1
59	60	59	59	90	2	-1
60	61	60	60	90	2	-1
61	62	61	61	90	2	-1
62	63	62	62	90	2	-1
63	64	63	63	90	2	-1
64	65	64	64	90	2	-1
65	66	65	65	90	2	-1
66	67	66	66	90	2	-1
67	68	67	67	90	2	-1
68	69	68	68	90	2	-1
69	70	69	69	90	2	-1
70	71	70	70	90	2	-1
71	72	71	71	90	2	-1
72	73	72	72	90	2	-1
73	74	73	73	90	2	-1
74	75	74	74	90	2	-1
75	76	75	75	90	2	-1
76	77	76	76	90	2	-1
77	78	77	77	90	2	-1
78	79	78	78	90	2	-1
79	80	79	79	90	2	-1
80	81	80	80	90	2	-1
81	82	81	81	90	2	-1
82	83	82	82	90	2	-1
83	84	83	83	90	2	-1
84	85	84	84	90	2	-1
85	86	85	85	90	2	-1
86	87	86	86	90	2	-1
87	88	87	87	90	2	-1
88	89	88	88	90	2	-1
89	90	89	89	90	2	-1
0	1	0	0	91	2	-1
1	2	1	1	91	2	-1
2	3	2	2	91	2	-1
3	4	3	3	91	2	-1
4	5	4	4	91	2	-1
5	6	5	5	91	2	-1
6	7	6	6	91	2	-1
7	8	7	7	91	2	-1
8	9	8	8	91	2	-1
9	10	9	9	91	2	-1
10	11	10	10	91	2	-1
11	12	11	11	91	2	-1
12	13	12	12	91	2	-1
13	14	13	13	91	2	-1
14	15	14	14	91	2	-1
15	16	15	15	91	2	-1
16	17	16	16	91	2	-1
17	18	17	17	91	2	-1
18	19	18	18	91	2	-1
19	20	19	19	91	2	-1
20	21	20	20	91	2	-1
21	22	21	21	91	2	-1
22	23	22	22	91	2	-1
23	24	23	23	91	2	-1
24	25	24	24	91	2	-1
25	26	25	25	91	2	-1
26	27	26	26	91	2	-1
27	28	27	27	91	2	-1
28	29	28	28	91	2	-1
29	30	29	29	91	2	-1
30	31	30	30	91	2	-1
31	32	31	31	91	2	-1
32	33	32	32	91	2	-1
33	34	33	33	91	2	-1
34	35	34	34	91	2	-1
35	36	35	35	91	2	-1
36	37	36	36	91	2	-1
37	38	37	37	91	2	-1
38	39	38	38	91	2	-1
39	40	39	39	91	2	-1
40	41	40	40	91	2	-1
41	42	41	41	91	2	-1
42	43	42	42	91	2	-1
43	44	43	43	91	2	-1
44	45	44	44	91	2	-1
45	46	45	45	91	2	-1
46	47	46	46	91	2	-1
47	48	47	47	91	2	-1
48	49	48	48	91	2	-1
49	50	49	49	91	2	-1
50	51	50	50	91	2	-1
51	52	51	51	91	2	-1
52	53	52	52	91	2	-1
53	54	53	53	91	2	-1
54	55	54	54	91	2	-1
55	56	55	55	91	2	-1
56	57	56	56	91	2	-1
57	58	57	57	91	2	-1
58	59	58	58	91	2	-1
59	60	59	59	91	2	-1
60	61	60	60	91	2	-1
61	62	61	61	91	2	-1
62	63	62	62	91	2	-1
63	64	63	63	91	2	-1
64	65	64	64	91	2	-1
65	66	65	65	91	2	-1
66	67	66	66	91	2	-1
67	68	67	67	91	2	-1
68	69	68	68	91	2	-1
69	70	69	69	91	2	-1
70	71	70	70	91	2	-1
71	72	71	71	91	2	-1
72	73	72	72	91	2	-1
73	74	73	73	91	2	-1
74	75	74	74	91	2	-1
75	76	75	75	91	2	-1
76	77	76	76	91	2	-1
77	78	77	77	91	2	-1
78	79	78	78	91	2	-1
79	80	79	79	91	2	-1
80	81	80	80	91	2	-1
81	82	81	81	91	2	-1
82	83	82	82	91	2	-1
83	84	83	83	91	2	-1
84	85	84	84	91	2	-1
85	86	85	85	91	2	-1
86	87	86	86	91	2	-1
87	88	87	87	91	2	-1
88	89	88	88	91	2	-1
89	90	89	89	91	2	-1
90	91	90	90	91	2	-1
0	1	0	0	92	2	-1
1	2	1	1	92	2	-1
2	3	2	2	92	2	-1
3	4	3	3	92	2	-1
4	5	4	4	92	2	-1
5	6	5	5	92	2	-1
6	7	6	6	92	2	-1
7	8	7	7	92	2	-1
8	9	8	8	92	2	-1
9	10	9	9	92	2	-1
10	11	10	10	92	2	-1
11	12	11	11	92	2	-1
12	13	12	12	92	2	-1
13	14	13	13	92	2	-1
14	15	14	14	92	2	-1
15	16	15	15	92	2	-1
16	17	16	16	92	2	-1
17	18	17	17	92	2	-1
18	19	18	18	92	2	-1
19	20	19	19	92	2	-1
20	21	20	20	92	2	-1
21	22	21	21	92	2	-1
22	23	22	22	92	2	-1
23	24	23	23	92	2	-1
24	25	24	24	92	2	-1
25	26	25	25	92	2	-1
26	27	26	26	92	2	-1
27	28	27	27	92	2	-1
28	29	28	28	92	2	-1
29	30	29	29	92	2	-1
30	31	30	30	92	2	-1
31	32	31	31	92	2	-1
32	33	32	32	92	2	-1
33	34	33	33	92	2	-1
34	35	34	34	92	2	-1
35	36	35	35	92	2	-1
36	37	36	36	92	2	-1
37	38	37	37	92	2	-1
38	39	38	38	92	2	-1
39	40	39	39	92	2	-1
40	41	40	40	92	2	-1
