xmin	xmax	key	clickSelects	showSelected1	PANEL	group
41	42	41	41	92	2	-1
42	43	42	42	92	2	-1
43	44	43	43	92	2	-1
44	45	44	44	92	2	-1
45	46	45	45	92	2	-1
46	47	46	46	92	2	-1
47	48	47	47	92	2	-1
48	49	48	48	92	2	-1
49	50	49	49	92	2	-1
50	51	50	50	92	2	-1
51	52	51	51	92	2	-1
52	53	52	52	92	2	-1
53	54	53	53	92	2	-1
54	55	54	54	92	2	-1
55	56	55	55	92	2	-1
56	57	56	56	92	2	-1
57	58	57	57	92	2	-1
58	59	58	58	92	2	-1
59	60	59	59	92	2	-1
60	61	60	60	92	2	-1
61	62	61	61	92	2	-1
62	63	62	62	92	2	-1
63	64	63	63	92	2	-1
64	65	64	64	92	2	-1
65	66	65	65	92	2	-1
66	67	66	66	92	2	-1
67	68	67	67	92	2	-1
68	69	68	68	92	2	-1
69	70	69	69	92	2	-1
70	71	70	70	92	2	-1
71	72	71	71	92	2	-1
72	73	72	72	92	2	-1
73	74	73	73	92	2	-1
74	75	74	74	92	2	-1
75	76	75	75	92	2	-1
76	77	76	76	92	2	-1
77	78	77	77	92	2	-1
78	79	78	78	92	2	-1
79	80	79	79	92	2	-1
80	81	80	80	92	2	-1
81	82	81	81	92	2	-1
82	83	82	82	92	2	-1
83	84	83	83	92	2	-1
84	85	84	84	92	2	-1
85	86	85	85	92	2	-1
86	87	86	86	92	2	-1
87	88	87	87	92	2	-1
88	89	88	88	92	2	-1
89	90	89	89	92	2	-1
90	91	90	90	92	2	-1
91	92	91	91	92	2	-1
0	1	0	0	93	2	-1
1	2	1	1	93	2	-1
2	3	2	2	93	2	-1
3	4	3	3	93	2	-1
4	5	4	4	93	2	-1
5	6	5	5	93	2	-1
6	7	6	6	93	2	-1
7	8	7	7	93	2	-1
8	9	8	8	93	2	-1
9	10	9	9	93	2	-1
10	11	10	10	93	2	-1
11	12	11	11	93	2	-1
12	13	12	12	93	2	-1
13	14	13	13	93	2	-1
14	15	14	14	93	2	-1
15	16	15	15	93	2	-1
16	17	16	16	93	2	-1
17	18	17	17	93	2	-1
18	19	18	18	93	2	-1
19	20	19	19	93	2	-1
20	21	20	20	93	2	-1
21	22	21	21	93	2	-1
22	23	22	22	93	2	-1
23	24	23	23	93	2	-1
24	25	24	24	93	2	-1
25	26	25	25	93	2	-1
26	27	26	26	93	2	-1
27	28	27	27	93	2	-1
28	29	28	28	93	2	-1
29	30	29	29	93	2	-1
30	31	30	30	93	2	-1
31	32	31	31	93	2	-1
32	33	32	32	93	2	-1
33	34	33	33	93	2	-1
34	35	34	34	93	2	-1
35	36	35	35	93	2	-1
36	37	36	36	93	2	-1
37	38	37	37	93	2	-1
38	39	38	38	93	2	-1
39	40	39	39	93	2	-1
40	41	40	40	93	2	-1
41	42	41	41	93	2	-1
42	43	42	42	93	2	-1
43	44	43	43	93	2	-1
44	45	44	44	93	2	-1
45	46	45	45	93	2	-1
46	47	46	46	93	2	-1
47	48	47	47	93	2	-1
48	49	48	48	93	2	-1
49	50	49	49	93	2	-1
50	51	50	50	93	2	-1
51	52	51	51	93	2	-1
52	53	52	52	93	2	-1
53	54	53	53	93	2	-1
54	55	54	54	93	2	-1
55	56	55	55	93	2	-1
56	57	56	56	93	2	-1
57	58	57	57	93	2	-1
58	59	58	58	93	2	-1
59	60	59	59	93	2	-1
60	61	60	60	93	2	-1
61	62	61	61	93	2	-1
62	63	62	62	93	2	-1
63	64	63	63	93	2	-1
64	65	64	64	93	2	-1
65	66	65	65	93	2	-1
66	67	66	66	93	2	-1
67	68	67	67	93	2	-1
68	69	68	68	93	2	-1
69	70	69	69	93	2	-1
70	71	70	70	93	2	-1
71	72	71	71	93	2	-1
72	73	72	72	93	2	-1
73	74	73	73	93	2	-1
74	75	74	74	93	2	-1
75	76	75	75	93	2	-1
76	77	76	76	93	2	-1
77	78	77	77	93	2	-1
78	79	78	78	93	2	-1
79	80	79	79	93	2	-1
80	81	80	80	93	2	-1
81	82	81	81	93	2	-1
82	83	82	82	93	2	-1
83	84	83	83	93	2	-1
84	85	84	84	93	2	-1
85	86	85	85	93	2	-1
86	87	86	86	93	2	-1
87	88	87	87	93	2	-1
88	89	88	88	93	2	-1
89	90	89	89	93	2	-1
90	91	90	90	93	2	-1
91	92	91	91	93	2	-1
92	93	92	92	93	2	-1
0	1	0	0	94	2	-1
1	2	1	1	94	2	-1
2	3	2	2	94	2	-1
3	4	3	3	94	2	-1
4	5	4	4	94	2	-1
5	6	5	5	94	2	-1
6	7	6	6	94	2	-1
7	8	7	7	94	2	-1
8	9	8	8	94	2	-1
9	10	9	9	94	2	-1
10	11	10	10	94	2	-1
11	12	11	11	94	2	-1
12	13	12	12	94	2	-1
13	14	13	13	94	2	-1
14	15	14	14	94	2	-1
15	16	15	15	94	2	-1
16	17	16	16	94	2	-1
17	18	17	17	94	2	-1
18	19	18	18	94	2	-1
19	20	19	19	94	2	-1
20	21	20	20	94	2	-1
21	22	21	21	94	2	-1
22	23	22	22	94	2	-1
23	24	23	23	94	2	-1
24	25	24	24	94	2	-1
25	26	25	25	94	2	-1
26	27	26	26	94	2	-1
27	28	27	27	94	2	-1
28	29	28	28	94	2	-1
29	30	29	29	94	2	-1
30	31	30	30	94	2	-1
31	32	31	31	94	2	-1
32	33	32	32	94	2	-1
33	34	33	33	94	2	-1
34	35	34	34	94	2	-1
35	36	35	35	94	2	-1
36	37	36	36	94	2	-1
37	38	37	37	94	2	-1
38	39	38	38	94	2	-1
39	40	39	39	94	2	-1
40	41	40	40	94	2	-1
41	42	41	41	94	2	-1
42	43	42	42	94	2	-1
43	44	43	43	94	2	-1
44	45	44	44	94	2	-1
45	46	45	45	94	2	-1
46	47	46	46	94	2	-1
47	48	47	47	94	2	-1
48	49	48	48	94	2	-1
49	50	49	49	94	2	-1
50	51	50	50	94	2	-1
51	52	51	51	94	2	-1
52	53	52	52	94	2	-1
53	54	53	53	94	2	-1
54	55	54	54	94	2	-1
55	56	55	55	94	2	-1
56	57	56	56	94	2	-1
57	58	57	57	94	2	-1
58	59	58	58	94	2	-1
59	60	59	59	94	2	-1
60	61	60	60	94	2	-1
61	62	61	61	94	2	-1
62	63	62	62	94	2	-1
63	64	63	63	94	2	-1
64	65	64	64	94	2	-1
65	66	65	65	94	2	-1
66	67	66	66	94	2	-1
67	68	67	67	94	2	-1
68	69	68	68	94	2	-1
69	70	69	69	94	2	-1
70	71	70	70	94	2	-1
71	72	71	71	94	2	-1
72	73	72	72	94	2	-1
73	74	73	73	94	2	-1
74	75	74	74	94	2	-1
75	76	75	75	94	2	-1
76	77	76	76	94	2	-1
77	78	77	77	94	2	-1
78	79	78	78	94	2	-1
79	80	79	79	94	2	-1
80	81	80	80	94	2	-1
81	82	81	81	94	2	-1
82	83	82	82	94	2	-1
83	84	83	83	94	2	-1
84	85	84	84	94	2	-1
85	86	85	85	94	2	-1
86	87	86	86	94	2	-1
87	88	87	87	94	2	-1
88	89	88	88	94	2	-1
89	90	89	89	94	2	-1
90	91	90	90	94	2	-1
91	92	91	91	94	2	-1
92	93	92	92	94	2	-1
93	94	93	93	94	2	-1
0	1	0	0	95	2	-1
1	2	1	1	95	2	-1
2	3	2	2	95	2	-1
3	4	3	3	95	2	-1
4	5	4	4	95	2	-1
5	6	5	5	95	2	-1
6	7	6	6	95	2	-1
7	8	7	7	95	2	-1
8	9	8	8	95	2	-1
9	10	9	9	95	2	-1
10	11	10	10	95	2	-1
11	12	11	11	95	2	-1
12	13	12	12	95	2	-1
13	14	13	13	95	2	-1
14	15	14	14	95	2	-1
15	16	15	15	95	2	-1
16	17	16	16	95	2	-1
17	18	17	17	95	2	-1
18	19	18	18	95	2	-1
19	20	19	19	95	2	-1
20	21	20	20	95	2	-1
21	22	21	21	95	2	-1
22	23	22	22	95	2	-1
23	24	23	23	95	2	-1
24	25	24	24	95	2	-1
25	26	25	25	95	2	-1
26	27	26	26	95	2	-1
27	28	27	27	95	2	-1
28	29	28	28	95	2	-1
29	30	29	29	95	2	-1
30	31	30	30	95	2	-1
31	32	31	31	95	2	-1
32	33	32	32	95	2	-1
33	34	33	33	95	2	-1
34	35	34	34	95	2	-1
35	36	35	35	95	2	-1
36	37	36	36	95	2	-1
37	38	37	37	95	2	-1
38	39	38	38	95	2	-1
39	40	39	39	95	2	-1
40	41	40	40	95	2	-1
41	42	41	41	95	2	-1
42	43	42	42	95	2	-1
43	44	43	43	95	2	-1
44	45	44	44	95	2	-1
45	46	45	45	95	2	-1
46	47	46	46	95	2	-1
47	48	47	47	95	2	-1
48	49	48	48	95	2	-1
49	50	49	49	95	2	-1
50	51	50	50	95	2	-1
51	52	51	51	95	2	-1
52	53	52	52	95	2	-1
53	54	53	53	95	2	-1
54	55	54	54	95	2	-1
55	56	55	55	95	2	-1
56	57	56	56	95	2	-1
57	58	57	57	95	2	-1
58	59	58	58	95	2	-1
59	60	59	59	95	2	-1
60	61	60	60	95	2	-1
61	62	61	61	95	2	-1
62	63	62	62	95	2	-1
63	64	63	63	95	2	-1
64	65	64	64	95	2	-1
65	66	65	65	95	2	-1
66	67	66	66	95	2	-1
67	68	67	67	95	2	-1
68	69	68	68	95	2	-1
69	70	69	69	95	2	-1
70	71	70	70	95	2	-1
71	72	71	71	95	2	-1
72	73	72	72	95	2	-1
73	74	73	73	95	2	-1
74	75	74	74	95	2	-1
75	76	75	75	95	2	-1
76	77	76	76	95	2	-1
77	78	77	77	95	2	-1
78	79	78	78	95	2	-1
79	80	79	79	95	2	-1
80	81	80	80	95	2	-1
81	82	81	81	95	2	-1
82	83	82	82	95	2	-1
83	84	83	83	95	2	-1
84	85	84	84	95	2	-1
85	86	85	85	95	2	-1
86	87	86	86	95	2	-1
87	88	87	87	95	2	-1
88	89	88	88	95	2	-1
89	90	89	89	95	2	-1
90	91	90	90	95	2	-1
91	92	91	91	95	2	-1
92	93	92	92	95	2	-1
93	94	93	93	95	2	-1
94	95	94	94	95	2	-1
0	1	0	0	96	2	-1
1	2	1	1	96	2	-1
2	3	2	2	96	2	-1
3	4	3	3	96	2	-1
4	5	4	4	96	2	-1
5	6	5	5	96	2	-1
6	7	6	6	96	2	-1
7	8	7	7	96	2	-1
8	9	8	8	96	2	-1
9	10	9	9	96	2	-1
10	11	10	10	96	2	-1
11	12	11	11	96	2	-1
12	13	12	12	96	2	-1
13	14	13	13	96	2	-1
14	15	14	14	96	2	-1
15	16	15	15	96	2	-1
16	17	16	16	96	2	-1
17	18	17	17	96	2	-1
18	19	18	18	96	2	-1
19	20	19	19	96	2	-1
20	21	20	20	96	2	-1
21	22	21	21	96	2	-1
22	23	22	22	96	2	-1
23	24	23	23	96	2	-1
24	25	24	24	96	2	-1
25	26	25	25	96	2	-1
26	27	26	26	96	2	-1
27	28	27	27	96	2	-1
28	29	28	28	96	2	-1
29	30	29	29	96	2	-1
30	31	30	30	96	2	-1
31	32	31	31	96	2	-1
32	33	32	32	96	2	-1
33	34	33	33	96	2	-1
34	35	34	34	96	2	-1
35	36	35	35	96	2	-1
36	37	36	36	96	2	-1
37	38	37	37	96	2	-1
38	39	38	38	96	2	-1
39	40	39	39	96	2	-1
40	41	40	40	96	2	-1
41	42	41	41	96	2	-1
42	43	42	42	96	2	-1
43	44	43	43	96	2	-1
44	45	44	44	96	2	-1
45	46	45	45	96	2	-1
46	47	46	46	96	2	-1
47	48	47	47	96	2	-1
48	49	48	48	96	2	-1
49	50	49	49	96	2	-1
50	51	50	50	96	2	-1
51	52	51	51	96	2	-1
52	53	52	52	96	2	-1
53	54	53	53	96	2	-1
54	55	54	54	96	2	-1
55	56	55	55	96	2	-1
56	57	56	56	96	2	-1
57	58	57	57	96	2	-1
58	59	58	58	96	2	-1
59	60	59	59	96	2	-1
60	61	60	60	96	2	-1
61	62	61	61	96	2	-1
62	63	62	62	96	2	-1
63	64	63	63	96	2	-1
64	65	64	64	96	2	-1
65	66	65	65	96	2	-1
66	67	66	66	96	2	-1
67	68	67	67	96	2	-1
68	69	68	68	96	2	-1
69	70	69	69	96	2	-1
70	71	70	70	96	2	-1
71	72	71	71	96	2	-1
72	73	72	72	96	2	-1
73	74	73	73	96	2	-1
74	75	74	74	96	2	-1
75	76	75	75	96	2	-1
76	77	76	76	96	2	-1
77	78	77	77	96	2	-1
78	79	78	78	96	2	-1
79	80	79	79	96	2	-1
80	81	80	80	96	2	-1
81	82	81	81	96	2	-1
82	83	82	82	96	2	-1
83	84	83	83	96	2	-1
84	85	84	84	96	2	-1
85	86	85	85	96	2	-1
86	87	86	86	96	2	-1
87	88	87	87	96	2	-1
88	89	88	88	96	2	-1
89	90	89	89	96	2	-1
90	91	90	90	96	2	-1
91	92	91	91	96	2	-1
92	93	92	92	96	2	-1
93	94	93	93	96	2	-1
94	95	94	94	96	2	-1
95	96	95	95	96	2	-1
0	1	0	0	97	2	-1
1	2	1	1	97	2	-1
2	3	2	2	97	2	-1
3	4	3	3	97	2	-1
4	5	4	4	97	2	-1
5	6	5	5	97	2	-1
6	7	6	6	97	2	-1
7	8	7	7	97	2	-1
8	9	8	8	97	2	-1
9	10	9	9	97	2	-1
10	11	10	10	97	2	-1
11	12	11	11	97	2	-1
12	13	12	12	97	2	-1
13	14	13	13	97	2	-1
14	15	14	14	97	2	-1
15	16	15	15	97	2	-1
16	17	16	16	97	2	-1
17	18	17	17	97	2	-1
18	19	18	18	97	2	-1
19	20	19	19	97	2	-1
20	21	20	20	97	2	-1
21	22	21	21	97	2	-1
22	23	22	22	97	2	-1
23	24	23	23	97	2	-1
24	25	24	24	97	2	-1
25	26	25	25	97	2	-1
26	27	26	26	97	2	-1
27	28	27	27	97	2	-1
28	29	28	28	97	2	-1
29	30	29	29	97	2	-1
30	31	30	30	97	2	-1
31	32	31	31	97	2	-1
32	33	32	32	97	2	-1
33	34	33	33	97	2	-1
34	35	34	34	97	2	-1
35	36	35	35	97	2	-1
36	37	36	36	97	2	-1
37	38	37	37	97	2	-1
38	39	38	38	97	2	-1
39	40	39	39	97	2	-1
40	41	40	40	97	2	-1
41	42	41	41	97	2	-1
42	43	42	42	97	2	-1
43	44	43	43	97	2	-1
44	45	44	44	97	2	-1
45	46	45	45	97	2	-1
46	47	46	46	97	2	-1
47	48	47	47	97	2	-1
48	49	48	48	97	2	-1
49	50	49	49	97	2	-1
50	51	50	50	97	2	-1
51	52	51	51	97	2	-1
52	53	52	52	97	2	-1
53	54	53	53	97	2	-1
54	55	54	54	97	2	-1
55	56	55	55	97	2	-1
56	57	56	56	97	2	-1
57	58	57	57	97	2	-1
58	59	58	58	97	2	-1
59	60	59	59	97	2	-1
60	61	60	60	97	2	-1
61	62	61	61	97	2	-1
62	63	62	62	97	2	-1
63	64	63	63	97	2	-1
64	65	64	64	97	2	-1
65	66	65	65	97	2	-1
66	67	66	66	97	2	-1
67	68	67	67	97	2	-1
68	69	68	68	97	2	-1
69	70	69	69	97	2	-1
70	71	70	70	97	2	-1
71	72	71	71	97	2	-1
72	73	72	72	97	2	-1
73	74	73	73	97	2	-1
74	75	74	74	97	2	-1
75	76	75	75	97	2	-1
76	77	76	76	97	2	-1
77	78	77	77	97	2	-1
78	79	78	78	97	2	-1
79	80	79	79	97	2	-1
80	81	80	80	97	2	-1
81	82	81	81	97	2	-1
82	83	82	82	97	2	-1
83	84	83	83	97	2	-1
84	85	84	84	97	2	-1
85	86	85	85	97	2	-1
86	87	86	86	97	2	-1
87	88	87	87	97	2	-1
88	89	88	88	97	2	-1
89	90	89	89	97	2	-1
90	91	90	90	97	2	-1
91	92	91	91	97	2	-1
92	93	92	92	97	2	-1
93	94	93	93	97	2	-1
94	95	94	94	97	2	-1
95	96	95	95	97	2	-1
96	97	96	96	97	2	-1
0	1	0	0	98	2	-1
1	2	1	1	98	2	-1
2	3	2	2	98	2	-1
3	4	3	3	98	2	-1
4	5	4	4	98	2	-1
5	6	5	5	98	2	-1
6	7	6	6	98	2	-1
7	8	7	7	98	2	-1
8	9	8	8	98	2	-1
9	10	9	9	98	2	-1
10	11	10	10	98	2	-1
11	12	11	11	98	2	-1
12	13	12	12	98	2	-1
13	14	13	13	98	2	-1
14	15	14	14	98	2	-1
15	16	15	15	98	2	-1
16	17	16	16	98	2	-1
17	18	17	17	98	2	-1
18	19	18	18	98	2	-1
19	20	19	19	98	2	-1
20	21	20	20	98	2	-1
21	22	21	21	98	2	-1
22	23	22	22	98	2	-1
23	24	23	23	98	2	-1
24	25	24	24	98	2	-1
25	26	25	25	98	2	-1
26	27	26	26	98	2	-1
27	28	27	27	98	2	-1
28	29	28	28	98	2	-1
29	30	29	29	98	2	-1
30	31	30	30	98	2	-1
31	32	31	31	98	2	-1
32	33	32	32	98	2	-1
33	34	33	33	98	2	-1
34	35	34	34	98	2	-1
35	36	35	35	98	2	-1
36	37	36	36	98	2	-1
37	38	37	37	98	2	-1
38	39	38	38	98	2	-1
39	40	39	39	98	2	-1
40	41	40	40	98	2	-1
41	42	41	41	98	2	-1
42	43	42	42	98	2	-1
43	44	43	43	98	2	-1
44	45	44	44	98	2	-1
45	46	45	45	98	2	-1
46	47	46	46	98	2	-1
47	48	47	47	98	2	-1
48	49	48	48	98	2	-1
49	50	49	49	98	2	-1
50	51	50	50	98	2	-1
51	52	51	51	98	2	-1
52	53	52	52	98	2	-1
53	54	53	53	98	2	-1
54	55	54	54	98	2	-1
55	56	55	55	98	2	-1
56	57	56	56	98	2	-1
57	58	57	57	98	2	-1
58	59	58	58	98	2	-1
59	60	59	59	98	2	-1
60	61	60	60	98	2	-1
61	62	61	61	98	2	-1
62	63	62	62	98	2	-1
63	64	63	63	98	2	-1
64	65	64	64	98	2	-1
65	66	65	65	98	2	-1
66	67	66	66	98	2	-1
67	68	67	67	98	2	-1
68	69	68	68	98	2	-1
69	70	69	69	98	2	-1
70	71	70	70	98	2	-1
71	72	71	71	98	2	-1
72	73	72	72	98	2	-1
73	74	73	73	98	2	-1
74	75	74	74	98	2	-1
75	76	75	75	98	2	-1
76	77	76	76	98	2	-1
77	78	77	77	98	2	-1
78	79	78	78	98	2	-1
79	80	79	79	98	2	-1
80	81	80	80	98	2	-1
81	82	81	81	98	2	-1
82	83	82	82	98	2	-1
83	84	83	83	98	2	-1
84	85	84	84	98	2	-1
85	86	85	85	98	2	-1
86	87	86	86	98	2	-1
87	88	87	87	98	2	-1
88	89	88	88	98	2	-1
89	90	89	89	98	2	-1
90	91	90	90	98	2	-1
91	92	91	91	98	2	-1
92	93	92	92	98	2	-1
93	94	93	93	98	2	-1
94	95	94	94	98	2	-1
95	96	95	95	98	2	-1
96	97	96	96	98	2	-1
97	98	97	97	98	2	-1
0	1	0	0	99	2	-1
1	2	1	1	99	2	-1
2	3	2	2	99	2	-1
3	4	3	3	99	2	-1
4	5	4	4	99	2	-1
5	6	5	5	99	2	-1
6	7	6	6	99	2	-1
7	8	7	7	99	2	-1
8	9	8	8	99	2	-1
9	10	9	9	99	2	-1
10	11	10	10	99	2	-1
11	12	11	11	99	2	-1
12	13	12	12	99	2	-1
13	14	13	13	99	2	-1
14	15	14	14	99	2	-1
15	16	15	15	99	2	-1
16	17	16	16	99	2	-1
17	18	17	17	99	2	-1
18	19	18	18	99	2	-1
19	20	19	19	99	2	-1
20	21	20	20	99	2	-1
21	22	21	21	99	2	-1
22	23	22	22	99	2	-1
23	24	23	23	99	2	-1
24	25	24	24	99	2	-1
25	26	25	25	99	2	-1
26	27	26	26	99	2	-1
27	28	27	27	99	2	-1
28	29	28	28	99	2	-1
29	30	29	29	99	2	-1
30	31	30	30	99	2	-1
31	32	31	31	99	2	-1
32	33	32	32	99	2	-1
33	34	33	33	99	2	-1
34	35	34	34	99	2	-1
35	36	35	35	99	2	-1
36	37	36	36	99	2	-1
37	38	37	37	99	2	-1
38	39	38	38	99	2	-1
39	40	39	39	99	2	-1
40	41	40	40	99	2	-1
41	42	41	41	99	2	-1
42	43	42	42	99	2	-1
43	44	43	43	99	2	-1
44	45	44	44	99	2	-1
45	46	45	45	99	2	-1
46	47	46	46	99	2	-1
47	48	47	47	99	2	-1
48	49	48	48	99	2	-1
49	50	49	49	99	2	-1
50	51	50	50	99	2	-1
51	52	51	51	99	2	-1
52	53	52	52	99	2	-1
53	54	53	53	99	2	-1
54	55	54	54	99	2	-1
55	56	55	55	99	2	-1
56	57	56	56	99	2	-1
57	58	57	57	99	2	-1
58	59	58	58	99	2	-1
59	60	59	59	99	2	-1
60	61	60	60	99	2	-1
61	62	61	61	99	2	-1
62	63	62	62	99	2	-1
63	64	63	63	99	2	-1
64	65	64	64	99	2	-1
65	66	65	65	99	2	-1
66	67	66	66	99	2	-1
67	68	67	67	99	2	-1
68	69	68	68	99	2	-1
69	70	69	69	99	2	-1
70	71	70	70	99	2	-1
71	72	71	71	99	2	-1
72	73	72	72	99	2	-1
73	74	73	73	99	2	-1
74	75	74	74	99	2	-1
75	76	75	75	99	2	-1
76	77	76	76	99	2	-1
77	78	77	77	99	2	-1
78	79	78	78	99	2	-1
79	80	79	79	99	2	-1
80	81	80	80	99	2	-1
81	82	81	81	99	2	-1
82	83	82	82	99	2	-1
83	84	83	83	99	2	-1
84	85	84	84	99	2	-1
85	86	85	85	99	2	-1
86	87	86	86	99	2	-1
87	88	87	87	99	2	-1
88	89	88	88	99	2	-1
89	90	89	89	99	2	-1
90	91	90	90	99	2	-1
91	92	91	91	99	2	-1
92	93	92	92	99	2	-1
93	94	93	93	99	2	-1
94	95	94	94	99	2	-1
95	96	95	95	99	2	-1
96	97	96	96	99	2	-1
97	98	97	97	99	2	-1
98	99	98	98	99	2	-1
0	1	0	0	100	2	-1
1	2	1	1	100	2	-1
2	3	2	2	100	2	-1
3	4	3	3	100	2	-1
4	5	4	4	100	2	-1
5	6	5	5	100	2	-1
6	7	6	6	100	2	-1
7	8	7	7	100	2	-1
8	9	8	8	100	2	-1
9	10	9	9	100	2	-1
10	11	10	10	100	2	-1
11	12	11	11	100	2	-1
12	13	12	12	100	2	-1
13	14	13	13	100	2	-1
14	15	14	14	100	2	-1
15	16	15	15	100	2	-1
16	17	16	16	100	2	-1
17	18	17	17	100	2	-1
18	19	18	18	100	2	-1
19	20	19	19	100	2	-1
20	21	20	20	100	2	-1
21	22	21	21	100	2	-1
22	23	22	22	100	2	-1
23	24	23	23	100	2	-1
24	25	24	24	100	2	-1
25	26	25	25	100	2	-1
26	27	26	26	100	2	-1
27	28	27	27	100	2	-1
28	29	28	28	100	2	-1
29	30	29	29	100	2	-1
30	31	30	30	100	2	-1
31	32	31	31	100	2	-1
32	33	32	32	100	2	-1
33	34	33	33	100	2	-1
34	35	34	34	100	2	-1
35	36	35	35	100	2	-1
36	37	36	36	100	2	-1
37	38	37	37	100	2	-1
38	39	38	38	100	2	-1
39	40	39	39	100	2	-1
40	41	40	40	100	2	-1
41	42	41	41	100	2	-1
42	43	42	42	100	2	-1
43	44	43	43	100	2	-1
44	45	44	44	100	2	-1
45	46	45	45	100	2	-1
46	47	46	46	100	2	-1
47	48	47	47	100	2	-1
48	49	48	48	100	2	-1
49	50	49	49	100	2	-1
50	51	50	50	100	2	-1
51	52	51	51	100	2	-1
52	53	52	52	100	2	-1
53	54	53	53	100	2	-1
54	55	54	54	100	2	-1
55	56	55	55	100	2	-1
56	57	56	56	100	2	-1
57	58	57	57	100	2	-1
58	59	58	58	100	2	-1
59	60	59	59	100	2	-1
60	61	60	60	100	2	-1
61	62	61	61	100	2	-1
62	63	62	62	100	2	-1
63	64	63	63	100	2	-1
64	65	64	64	100	2	-1
65	66	65	65	100	2	-1
66	67	66	66	100	2	-1
67	68	67	67	100	2	-1
68	69	68	68	100	2	-1
69	70	69	69	100	2	-1
70	71	70	70	100	2	-1
71	72	71	71	100	2	-1
72	73	72	72	100	2	-1
73	74	73	73	100	2	-1
74	75	74	74	100	2	-1
75	76	75	75	100	2	-1
76	77	76	76	100	2	-1
77	78	77	77	100	2	-1
78	79	78	78	100	2	-1
79	80	79	79	100	2	-1
80	81	80	80	100	2	-1
81	82	81	81	100	2	-1
82	83	82	82	100	2	-1
83	84	83	83	100	2	-1
84	85	84	84	100	2	-1
85	86	85	85	100	2	-1
86	87	86	86	100	2	-1
87	88	87	87	100	2	-1
88	89	88	88	100	2	-1
89	90	89	89	100	2	-1
90	91	90	90	100	2	-1
91	92	91	91	100	2	-1
92	93	92	92	100	2	-1
93	94	93	93	100	2	-1
94	95	94	94	100	2	-1
95	96	95	95	100	2	-1
96	97	96	96	100	2	-1
97	98	97	97	100	2	-1
98	99	98	98	100	2	-1
99	100	99	99	100	2	-1
